255;Sven Baertschi;VAN;VAN;L;69;15;13;28;30;13;43;1850000;319;
331;Damon Severson;NJD;NJD;D;72;1;20;21;3;40;43;888000;320;
340;Paul Martin;SJS;SJS;D;78;3;17;20;9;34;43;4850000;321;
349;Ron Hainsey;CAR;CAR;D;81;5;14;19;15;28;43;2833000;322;
9999;Jacob Markstrom;VAN;VAN;G;30;13;0;0;39;0;43;1550000;323;4
234;Brad Richardson;ARI;ARI;R;82;11;20;31;22;20;42;2083000;324;
247;Antoine Roussel;DAL;DAL;L;80;13;16;29;26;16;42;2000000;325;
248;Jimmy Hayes;BOS;BOS;R;75;13;16;29;26;16;42;2300000;326;
341;Jaccob Slavin;CAR;CAR;D;63;2;18;20;6;36;42;925000;327;
350;John Moore;NJD;NJD;D;73;4;15;19;12;30;42;1667000;328;
351;Kris Russell;DAL;CGY, DAL;D;62;4;15;19;12;30;42;0;329;
364;Matt Bartkowski;VAN;VAN;D;80;6;12;18;18;24;42;0;330;
365;Thomas Hickey;NYI;NYI;D;62;6;12;18;18;24;42;2200000;331;
230;Andrew Cogliano;ANA;ANA;L;82;9;23;32;18;23;41;3000000;332;
256;Oscar Lindberg;NYR;NYR;C;68;13;15;28;26;15;41;650000;333;
